,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
3396,vomit,oksennella,I walked,minä,olen oksennellut,en ole oksennellut
3397,vomit,oksennella,You walked,sinä,olet oksennellut,et ole oksennellut
3398,vomit,oksennella,he/she walked,hän,on oksennellut,ei ole oksennellut
3399,vomit,oksennella,we walked,me,olemme oksennelleet,emme ole oksennelleet
3400,vomit,oksennella,you(plural/respectful) walked,te,olette oksennelleet,ette ole oksennelleet
3401,vomit,oksennella,they walked,he,ovat oksennelleet,eivät ole oksennelleet
3402,vomit,oksennella,(passive) walked,passiivi,on oksenneltu,ei ole oksenneltu
3403,vomit,oksennella,I was walking,minä,oksentelin,en oksennellut
3404,vomit,oksennella,You were walking,sinä,oksentelit,et oksennellut
3405,vomit,oksennella,he/she was walking,hän,oksenteli,ei oksennellut
3406,vomit,oksennella,we were walking,me,oksentelimme,emme oksennelleet
3407,vomit,oksennella,you(plural/respectful) were walking,te,oksentelitte,ette oksennelleet
3408,vomit,oksennella,they were walking,he,oksentelivat,eivät oksennelleet
3409,vomit,oksennella,(passive) were walking,passiivi,oksenneltiin,ei oksenneltu
3410,vomit,oksennella,I had walked,minä,olin oksennellut,en ollut oksennellut
3411,vomit,oksennella,You had walked,sinä,olit oksennellut,et ollut oksennellut
3412,vomit,oksennella,He/she had walked,hän,oli oksennellut,ei ollut oksennellut
3413,vomit,oksennella,We had walked,me,olimme oksennelleet,emme olleet oksennelleet
3414,vomit,oksennella,You(plural/repectful) had walked,te,olitte oksennelleet,ette olleet oksennelleet
3415,vomit,oksennella,They had walked,he,olivat oksennelleet,eivät olleet oksennelleet
3416,vomit,oksennella,(passive) had walked,passiivi,oli oksenneltu,ei ollut oksenneltu
3417,make to vomit,oksennuttaa,I am walking,minä,oksennutan,en oksennuta
3418,make to vomit,oksennuttaa,you are walking,sinä,oksennutat,et oksennuta
3419,make to vomit,oksennuttaa,he/she is walking,hän,oksennuttaa,ei oksennuta
3420,make to vomit,oksennuttaa,we are walking,me,oksennutamme,emme oksennuta
3421,make to vomit,oksennuttaa,you(plural/respectful) are walking,te,oksennutatte,ette oksennuta
3422,make to vomit,oksennuttaa,they are walking,he,oksennuttavat,eivät oksennuta
3423,make to vomit,oksennuttaa,(passive) walking,passiivi,oksennutetaan,ei oksennuteta
3424,make to vomit,oksennuttaa,I walked,minä,olen oksennuttanut,en ole oksennuttanut
3425,make to vomit,oksennuttaa,You walked,sinä,olet oksennuttanut,et ole oksennuttanut
3426,make to vomit,oksennuttaa,he/she walked,hän,on oksennuttanut,ei ole oksennuttanut
3427,make to vomit,oksennuttaa,we walked,me,olemme oksennuttaneet,emme ole oksennuttaneet
3428,make to vomit,oksennuttaa,you(plural/respectful) walked,te,olette oksennuttaneet,ette ole oksennuttaneet
3429,make to vomit,oksennuttaa,they walked,he,ovat oksennuttaneet,eivät ole oksennuttaneet
3430,make to vomit,oksennuttaa,(passive) walked,passiivi,on oksennutettu,ei ole oksennutettu
3431,make to vomit,oksennuttaa,I was walking,minä,oksennutin,en oksennuttanut
3432,make to vomit,oksennuttaa,You were walking,sinä,oksennutit,et oksennuttanut
3433,make to vomit,oksennuttaa,he/she was walking,hän,oksennutti,ei oksennuttanut
3434,make to vomit,oksennuttaa,we were walking,me,oksennutimme,emme oksennuttaneet
3435,make to vomit,oksennuttaa,you(plural/respectful) were walking,te,oksennutitte,ette oksennuttaneet
3436,make to vomit,oksennuttaa,they were walking,he,oksennuttivat,eivät oksennuttaneet
3437,make to vomit,oksennuttaa,(passive) were walking,passiivi,oksennutettiin,ei oksennutettu
3438,make to vomit,oksennuttaa,I had walked,minä,olin oksennuttanut,en ollut oksennuttanut
3439,make to vomit,oksennuttaa,You had walked,sinä,olit oksennuttanut,et ollut oksennuttanut
3440,make to vomit,oksennuttaa,He/she had walked,hän,oli oksennuttanut,ei ollut oksennuttanut
3441,make to vomit,oksennuttaa,We had walked,me,olimme oksennuttaneet,emme olleet oksennuttaneet
3442,make to vomit,oksennuttaa,You(plural/repectful) had walked,te,olitte oksennuttaneet,ette olleet oksennuttaneet
3443,make to vomit,oksennuttaa,They had walked,he,olivat oksennuttaneet,eivät olleet oksennuttaneet
3444,make to vomit,oksennuttaa,(passive) had walked,passiivi,oli oksennutettu,ei ollut oksennutettu
3445,vomit,oksentaa,I am walking,minä,oksennan,en oksenna
3446,vomit,oksentaa,you are walking,sinä,oksennat,et oksenna
3447,vomit,oksentaa,he/she is walking,hän,oksentaa,ei oksenna
3448,vomit,oksentaa,we are walking,me,oksennamme,emme oksenna
3449,vomit,oksentaa,you(plural/respectful) are walking,te,oksennatte,ette oksenna
3450,vomit,oksentaa,they are walking,he,oksentavat,eivät oksenna
3451,vomit,oksentaa,(passive) walking,passiivi,oksennetaan,ei oksenneta
3452,vomit,oksentaa,I walked,minä,olen oksentanut,en ole oksentanut
3453,vomit,oksentaa,You walked,sinä,olet oksentanut,et ole oksentanut
3454,vomit,oksentaa,he/she walked,hän,on oksentanut,ei ole oksentanut
3455,vomit,oksentaa,we walked,me,olemme oksentaneet,emme ole oksentaneet
3456,vomit,oksentaa,you(plural/respectful) walked,te,olette oksentaneet,ette ole oksentaneet
3457,vomit,oksentaa,they walked,he,ovat oksentaneet,eivät ole oksentaneet
3458,vomit,oksentaa,(passive) walked,passiivi,on oksennettu,ei ole oksennettu
3459,vomit,oksentaa,I was walking,minä,oksensin,en oksentanut
3460,vomit,oksentaa,You were walking,sinä,oksensit,et oksentanut
3461,vomit,oksentaa,he/she was walking,hän,oksensi,ei oksentanut
3462,vomit,oksentaa,we were walking,me,oksensimme,emme oksentaneet
3463,vomit,oksentaa,you(plural/respectful) were walking,te,oksensitte,ette oksentaneet
3464,vomit,oksentaa,they were walking,he,oksensivat,eivät oksentaneet
3465,vomit,oksentaa,(passive) were walking,passiivi,oksennettiin,ei oksennettu
3466,vomit,oksentaa,I had walked,minä,olin oksentanut,en ollut oksentanut
3467,vomit,oksentaa,You had walked,sinä,olit oksentanut,et ollut oksentanut
3468,vomit,oksentaa,He/she had walked,hän,oli oksentanut,ei ollut oksentanut
3469,vomit,oksentaa,We had walked,me,olimme oksentaneet,emme olleet oksentaneet
3470,vomit,oksentaa,You(plural/repectful) had walked,te,olitte oksentaneet,ette olleet oksentaneet
3471,vomit,oksentaa,They had walked,he,olivat oksentaneet,eivät olleet oksentaneet
3472,vomit,oksentaa,(passive) had walked,passiivi,oli oksennettu,ei ollut oksennettu
3473,feel sick,oksettaa,I am walking,minä,oksetan,en okseta
3474,feel sick,oksettaa,you are walking,sinä,oksetat,et okseta
3475,feel sick,oksettaa,he/she is walking,hän,oksettaa,ei okseta
3476,feel sick,oksettaa,we are walking,me,oksetamme,emme okseta
3477,feel sick,oksettaa,you(plural/respectful) are walking,te,oksetatte,ette okseta
3478,feel sick,oksettaa,they are walking,he,oksettavat,eivät okseta
3479,feel sick,oksettaa,(passive) walking,passiivi,oksetetaan,ei okseteta
3480,feel sick,oksettaa,I walked,minä,olen oksettanut,en ole oksettanut
3481,feel sick,oksettaa,You walked,sinä,olet oksettanut,et ole oksettanut
3482,feel sick,oksettaa,he/she walked,hän,on oksettanut,ei ole oksettanut
3483,feel sick,oksettaa,we walked,me,olemme oksettaneet,emme ole oksettaneet
3484,feel sick,oksettaa,you(plural/respectful) walked,te,olette oksettaneet,ette ole oksettaneet
3485,feel sick,oksettaa,they walked,he,ovat oksettaneet,eivät ole oksettaneet
3486,feel sick,oksettaa,(passive) walked,passiivi,on oksetettu,ei ole oksetettu
3487,feel sick,oksettaa,I was walking,minä,oksetin,en oksettanut
3488,feel sick,oksettaa,You were walking,sinä,oksetit,et oksettanut
3489,feel sick,oksettaa,he/she was walking,hän,oksetti,ei oksettanut
3490,feel sick,oksettaa,we were walking,me,oksetimme,emme oksettaneet
3491,feel sick,oksettaa,you(plural/respectful) were walking,te,oksetitte,ette oksettaneet
3492,feel sick,oksettaa,they were walking,he,oksettivat,eivät oksettaneet
3493,feel sick,oksettaa,(passive) were walking,passiivi,oksetettiin,ei oksetettu
3494,feel sick,oksettaa,I had walked,minä,olin oksettanut,en ollut oksettanut
3495,feel sick,oksettaa,You had walked,sinä,olit oksettanut,et ollut oksettanut
3496,feel sick,oksettaa,He/she had walked,hän,oli oksettanut,ei ollut oksettanut
3497,feel sick,oksettaa,We had walked,me,olimme oksettaneet,emme olleet oksettaneet
3498,feel sick,oksettaa,You(plural/repectful) had walked,te,olitte oksettaneet,ette olleet oksettaneet
3499,feel sick,oksettaa,They had walked,he,olivat oksettaneet,eivät olleet oksettaneet
3500,feel sick,oksettaa,(passive) had walked,passiivi,oli oksetettu,ei ollut oksetettu
3501,cause to vomit,oksetuttaa,,,,
3502,trim,oksia,I am walking,minä,oksin,en oksi
3503,trim,oksia,you are walking,sinä,oksit,et oksi
3504,trim,oksia,he/she is walking,hän,oksii,ei oksi
3505,trim,oksia,we are walking,me,oksimme,emme oksi
3506,trim,oksia,you(plural/respectful) are walking,te,oksitte,ette oksi
3507,trim,oksia,they are walking,he,oksivat,eivät oksi
3508,trim,oksia,(passive) walking,passiivi,oksitaan,ei oksita
3509,trim,oksia,I walked,minä,olen oksinut,en ole oksinut
3510,trim,oksia,You walked,sinä,olet oksinut,et ole oksinut
3511,trim,oksia,he/she walked,hän,on oksinut,ei ole oksinut
3512,trim,oksia,we walked,me,olemme oksineet,emme ole oksineet
3513,trim,oksia,you(plural/respectful) walked,te,olette oksineet,ette ole oksineet
3514,trim,oksia,they walked,he,ovat oksineet,eivät ole oksineet
3515,trim,oksia,(passive) walked,passiivi,on oksittu,ei ole oksittu
3516,trim,oksia,I was walking,minä,oksin,en oksinut
3517,trim,oksia,You were walking,sinä,oksit,et oksinut
3518,trim,oksia,he/she was walking,hän,oksi,ei oksinut
3519,trim,oksia,we were walking,me,oksimme,emme oksineet
3520,trim,oksia,you(plural/respectful) were walking,te,oksitte,ette oksineet
3521,trim,oksia,they were walking,he,oksivat,eivät oksineet
3522,trim,oksia,(passive) were walking,passiivi,oksittiin,ei oksittu
3523,trim,oksia,I had walked,minä,olin oksinut,en ollut oksinut
3524,trim,oksia,You had walked,sinä,olit oksinut,et ollut oksinut
3525,trim,oksia,He/she had walked,hän,oli oksinut,ei ollut oksinut
3526,trim,oksia,We had walked,me,olimme oksineet,emme olleet oksineet
3527,trim,oksia,You(plural/repectful) had walked,te,olitte oksineet,ette olleet oksineet
3528,trim,oksia,They had walked,he,olivat oksineet,eivät olleet oksineet
3529,trim,oksia,(passive) had walked,passiivi,oli oksittu,ei ollut oksittu
3530,oxidize,oksidoida,,,,
3531,become oxidized,oksidoitua,I am walking,minä,oksidoidun,en oksidoidu
3532,become oxidized,oksidoitua,you are walking,sinä,oksidoidut,et oksidoidu
3533,become oxidized,oksidoitua,he/she is walking,hän,oksidoituu,ei oksidoidu
3534,become oxidized,oksidoitua,we are walking,me,oksidoidumme,emme oksidoidu
3535,become oxidized,oksidoitua,you(plural/respectful) are walking,te,oksidoidutte,ette oksidoidu
3536,become oxidized,oksidoitua,they are walking,he,oksidoituvat,eivät oksidoidu
3537,become oxidized,oksidoitua,(passive) walking,passiivi,oksidoidutaan,ei oksidoiduta
3538,become oxidized,oksidoitua,I walked,minä,olen oksidoitunut,en ole oksidoitunut
3539,become oxidized,oksidoitua,You walked,sinä,olet oksidoitunut,et ole oksidoitunut
3540,become oxidized,oksidoitua,he/she walked,hän,on oksidoitunut,ei ole oksidoitunut
3541,become oxidized,oksidoitua,we walked,me,olemme oksidoituneet,emme ole oksidoituneet
3542,become oxidized,oksidoitua,you(plural/respectful) walked,te,olette oksidoituneet,ette ole oksidoituneet
3543,become oxidized,oksidoitua,they walked,he,ovat oksidoituneet,eivät ole oksidoituneet
3544,become oxidized,oksidoitua,(passive) walked,passiivi,on oksidoiduttu,ei ole oksidoiduttu
3545,become oxidized,oksidoitua,I was walking,minä,oksidoiduin,en oksidoitunut
3546,become oxidized,oksidoitua,You were walking,sinä,oksidoiduit,et oksidoitunut
3547,become oxidized,oksidoitua,he/she was walking,hän,oksidoitui,ei oksidoitunut
3548,become oxidized,oksidoitua,we were walking,me,oksidoiduimme,emme oksidoituneet
3549,become oxidized,oksidoitua,you(plural/respectful) were walking,te,oksidoiduitte,ette oksidoituneet
3550,become oxidized,oksidoitua,they were walking,he,oksidoituivat,eivät oksidoituneet
3551,become oxidized,oksidoitua,(passive) were walking,passiivi,oksidoiduttiin,ei oksidoiduttu
3552,become oxidized,oksidoitua,I had walked,minä,olin oksidoitunut,en ollut oksidoitunut
3553,become oxidized,oksidoitua,You had walked,sinä,olit oksidoitunut,et ollut oksidoitunut
3554,become oxidized,oksidoitua,He/she had walked,hän,oli oksidoitunut,ei ollut oksidoitunut
3555,become oxidized,oksidoitua,We had walked,me,olimme oksidoituneet,emme olleet oksidoituneet
3556,become oxidized,oksidoitua,You(plural/repectful) had walked,te,olitte oksidoituneet,ette olleet oksidoituneet
3557,become oxidized,oksidoitua,They had walked,he,olivat oksidoituneet,eivät olleet oksidoituneet
3558,become oxidized,oksidoitua,(passive) had walked,passiivi,oli oksidoiduttu,ei ollut oksidoiduttu
3559,grow branches,oksittua,,,,
3560,do,oleilla,I am walking,minä,oleilen,en oleile
3561,do,oleilla,you are walking,sinä,oleilet,et oleile
3562,do,oleilla,he/she is walking,hän,oleilee,ei oleile
3563,do,oleilla,we are walking,me,oleilemme,emme oleile
3564,do,oleilla,you(plural/respectful) are walking,te,oleilette,ette oleile
3565,do,oleilla,they are walking,he,oleilevat,eivät oleile
3566,do,oleilla,(passive) walking,passiivi,oleillaan,ei oleilla
3567,do,oleilla,I walked,minä,olen oleillut,en ole oleillut
3568,do,oleilla,You walked,sinä,olet oleillut,et ole oleillut
3569,do,oleilla,he/she walked,hän,on oleillut,ei ole oleillut
3570,do,oleilla,we walked,me,olemme oleilleet,emme ole oleilleet
3571,do,oleilla,you(plural/respectful) walked,te,olette oleilleet,ette ole oleilleet
3572,do,oleilla,they walked,he,ovat oleilleet,eivät ole oleilleet
3573,do,oleilla,(passive) walked,passiivi,on oleiltu,ei ole oleiltu
3574,do,oleilla,I was walking,minä,oleilin,en oleillut
3575,do,oleilla,You were walking,sinä,oleilit,et oleillut
3576,do,oleilla,he/she was walking,hän,oleili,ei oleillut
3577,do,oleilla,we were walking,me,oleilimme,emme oleilleet
3578,do,oleilla,you(plural/respectful) were walking,te,oleilitte,ette oleilleet
3579,do,oleilla,they were walking,he,oleilivat,eivät oleilleet
3580,do,oleilla,(passive) were walking,passiivi,oleiltiin,ei oleiltu
3581,do,oleilla,I had walked,minä,olin oleillut,en ollut oleillut
3582,do,oleilla,You had walked,sinä,olit oleillut,et ollut oleillut
3583,do,oleilla,He/she had walked,hän,oli oleillut,ei ollut oleillut
3584,do,oleilla,We had walked,me,olimme oleilleet,emme olleet oleilleet
3585,do,oleilla,You(plural/repectful) had walked,te,olitte oleilleet,ette olleet oleilleet
3586,do,oleilla,They had walked,he,olivat oleilleet,eivät olleet oleilleet
3587,do,oleilla,(passive) had walked,passiivi,oli oleiltu,ei ollut oleiltu
3588,do,oleksia,I am walking,minä,oleksin,en oleksi
3589,do,oleksia,you are walking,sinä,oleksit,et oleksi
3590,do,oleksia,he/she is walking,hän,oleksii,ei oleksi
3591,do,oleksia,we are walking,me,oleksimme,emme oleksi
3592,do,oleksia,you(plural/respectful) are walking,te,oleksitte,ette oleksi
3593,do,oleksia,they are walking,he,oleksivat,eivät oleksi
3594,do,oleksia,(passive) walking,passiivi,oleksitaan,ei oleksita
3595,do,oleksia,I walked,minä,olen oleksinut,en ole oleksinut
3596,do,oleksia,You walked,sinä,olet oleksinut,et ole oleksinut
3597,do,oleksia,he/she walked,hän,on oleksinut,ei ole oleksinut
3598,do,oleksia,we walked,me,olemme oleksineet,emme ole oleksineet
3599,do,oleksia,you(plural/respectful) walked,te,olette oleksineet,ette ole oleksineet
3600,do,oleksia,they walked,he,ovat oleksineet,eivät ole oleksineet
3601,do,oleksia,(passive) walked,passiivi,on oleksittu,ei ole oleksittu
3602,do,oleksia,I was walking,minä,oleksin,en oleksinut
3603,do,oleksia,You were walking,sinä,oleksit,et oleksinut
3604,do,oleksia,he/she was walking,hän,oleksi,ei oleksinut
3605,do,oleksia,we were walking,me,oleksimme,emme oleksineet
3606,do,oleksia,you(plural/respectful) were walking,te,oleksitte,ette oleksineet
3607,do,oleksia,they were walking,he,oleksivat,eivät oleksineet
3608,do,oleksia,(passive) were walking,passiivi,oleksittiin,ei oleksittu
3609,do,oleksia,I had walked,minä,olin oleksinut,en ollut oleksinut
3610,do,oleksia,You had walked,sinä,olit oleksinut,et ollut oleksinut
3611,do,oleksia,He/she had walked,hän,oli oleksinut,ei ollut oleksinut
3612,do,oleksia,We had walked,me,olimme oleksineet,emme olleet oleksineet
3613,do,oleksia,You(plural/repectful) had walked,te,olitte oleksineet,ette olleet oleksineet
3614,do,oleksia,They had walked,he,olivat oleksineet,eivät olleet oleksineet
3615,do,oleksia,(passive) had walked,passiivi,oli oleksittu,ei ollut oleksittu
3616,stay,oleskella,I am walking,minä,oleskelen,en oleskele
3617,stay,oleskella,you are walking,sinä,oleskelet,et oleskele
3618,stay,oleskella,he/she is walking,hän,oleskelee,ei oleskele
3619,stay,oleskella,we are walking,me,oleskelemme,emme oleskele
3620,stay,oleskella,you(plural/respectful) are walking,te,oleskelette,ette oleskele
3621,stay,oleskella,they are walking,he,oleskelevat,eivät oleskele
3622,stay,oleskella,(passive) walking,passiivi,oleskellaan,ei oleskella
3623,stay,oleskella,I walked,minä,olen oleskellut,en ole oleskellut
3624,stay,oleskella,You walked,sinä,olet oleskellut,et ole oleskellut
3625,stay,oleskella,he/she walked,hän,on oleskellut,ei ole oleskellut
3626,stay,oleskella,we walked,me,olemme oleskelleet,emme ole oleskelleet
3627,stay,oleskella,you(plural/respectful) walked,te,olette oleskelleet,ette ole oleskelleet
3628,stay,oleskella,they walked,he,ovat oleskelleet,eivät ole oleskelleet
3629,stay,oleskella,(passive) walked,passiivi,on oleskeltu,ei ole oleskeltu
3630,stay,oleskella,I was walking,minä,oleskelin,en oleskellut
3631,stay,oleskella,You were walking,sinä,oleskelit,et oleskellut
3632,stay,oleskella,he/she was walking,hän,oleskeli,ei oleskellut
3633,stay,oleskella,we were walking,me,oleskelimme,emme oleskelleet
3634,stay,oleskella,you(plural/respectful) were walking,te,oleskelitte,ette oleskelleet
3635,stay,oleskella,they were walking,he,oleskelivat,eivät oleskelleet
3636,stay,oleskella,(passive) were walking,passiivi,oleskeltiin,ei oleskeltu
3637,stay,oleskella,I had walked,minä,olin oleskellut,en ollut oleskellut
3638,stay,oleskella,You had walked,sinä,olit oleskellut,et ollut oleskellut
3639,stay,oleskella,He/she had walked,hän,oli oleskellut,ei ollut oleskellut
3640,stay,oleskella,We had walked,me,olimme oleskelleet,emme olleet oleskelleet
3641,stay,oleskella,You(plural/repectful) had walked,te,olitte oleskelleet,ette olleet oleskelleet
3642,stay,oleskella,They had walked,he,olivat oleskelleet,eivät olleet oleskelleet
3643,stay,oleskella,(passive) had walked,passiivi,oli oleskeltu,ei ollut oleskeltu
3644,assume,olettaa,I am walking,minä,oletan,en oleta
3645,assume,olettaa,you are walking,sinä,oletat,et oleta
3646,assume,olettaa,he/she is walking,hän,olettaa,ei oleta
3647,assume,olettaa,we are walking,me,oletamme,emme oleta
3648,assume,olettaa,you(plural/respectful) are walking,te,oletatte,ette oleta
3649,assume,olettaa,they are walking,he,olettavat,eivät oleta
3650,assume,olettaa,(passive) walking,passiivi,oletetaan,ei oleteta
3651,assume,olettaa,I walked,minä,olen olettanut,en ole olettanut
3652,assume,olettaa,You walked,sinä,olet olettanut,et ole olettanut
3653,assume,olettaa,he/she walked,hän,on olettanut,ei ole olettanut
3654,assume,olettaa,we walked,me,olemme olettaneet,emme ole olettaneet
3655,assume,olettaa,you(plural/respectful) walked,te,olette olettaneet,ette ole olettaneet
3656,assume,olettaa,they walked,he,ovat olettaneet,eivät ole olettaneet
3657,assume,olettaa,(passive) walked,passiivi,on oletettu,ei ole oletettu
3658,assume,olettaa,I was walking,minä,oletin,en olettanut
3659,assume,olettaa,You were walking,sinä,oletit,et olettanut
3660,assume,olettaa,he/she was walking,hän,oletti,ei olettanut
3661,assume,olettaa,we were walking,me,oletimme,emme olettaneet
3662,assume,olettaa,you(plural/respectful) were walking,te,oletitte,ette olettaneet
3663,assume,olettaa,they were walking,he,olettivat,eivät olettaneet
3664,assume,olettaa,(passive) were walking,passiivi,oletettiin,ei oletettu
3665,assume,olettaa,I had walked,minä,olin olettanut,en ollut olettanut
3666,assume,olettaa,You had walked,sinä,olit olettanut,et ollut olettanut
3667,assume,olettaa,He/she had walked,hän,oli olettanut,ei ollut olettanut
3668,assume,olettaa,We had walked,me,olimme olettaneet,emme olleet olettaneet
3669,assume,olettaa,You(plural/repectful) had walked,te,olitte olettaneet,ette olleet olettaneet
3670,assume,olettaa,They had walked,he,olivat olettaneet,eivät olleet olettaneet
3671,assume,olettaa,(passive) had walked,passiivi,oli oletettu,ei ollut oletettu
3672,adjust,oleutua,I am walking,minä,oleudun,en oleudu
3673,adjust,oleutua,you are walking,sinä,oleudut,et oleudu
3674,adjust,oleutua,he/she is walking,hän,oleutuu,ei oleudu
3675,adjust,oleutua,we are walking,me,oleudumme,emme oleudu
3676,adjust,oleutua,you(plural/respectful) are walking,te,oleudutte,ette oleudu
3677,adjust,oleutua,they are walking,he,oleutuvat,eivät oleudu
3678,adjust,oleutua,(passive) walking,passiivi,oleudutaan,ei oleuduta
3679,adjust,oleutua,I walked,minä,olen oleutunut,en ole oleutunut
3680,adjust,oleutua,You walked,sinä,olet oleutunut,et ole oleutunut
3681,adjust,oleutua,he/she walked,hän,on oleutunut,ei ole oleutunut
3682,adjust,oleutua,we walked,me,olemme oleutuneet,emme ole oleutuneet
3683,adjust,oleutua,you(plural/respectful) walked,te,olette oleutuneet,ette ole oleutuneet
3684,adjust,oleutua,they walked,he,ovat oleutuneet,eivät ole oleutuneet
3685,adjust,oleutua,(passive) walked,passiivi,on oleuduttu,ei ole oleuduttu
3686,adjust,oleutua,I was walking,minä,oleuduin,en oleutunut
3687,adjust,oleutua,You were walking,sinä,oleuduit,et oleutunut
3688,adjust,oleutua,he/she was walking,hän,oleutui,ei oleutunut
3689,adjust,oleutua,we were walking,me,oleuduimme,emme oleutuneet
3690,adjust,oleutua,you(plural/respectful) were walking,te,oleuduitte,ette oleutuneet
3691,adjust,oleutua,they were walking,he,oleutuivat,eivät oleutuneet
3692,adjust,oleutua,(passive) were walking,passiivi,oleuduttiin,ei oleuduttu
3693,adjust,oleutua,I had walked,minä,olin oleutunut,en ollut oleutunut
3694,adjust,oleutua,You had walked,sinä,olit oleutunut,et ollut oleutunut
3695,adjust,oleutua,He/she had walked,hän,oli oleutunut,ei ollut oleutunut
3696,adjust,oleutua,We had walked,me,olimme oleutuneet,emme olleet oleutuneet
3697,adjust,oleutua,You(plural/repectful) had walked,te,olitte oleutuneet,ette olleet oleutuneet
3698,adjust,oleutua,They had walked,he,olivat oleutuneet,eivät olleet oleutuneet
3699,adjust,oleutua,(passive) had walked,passiivi,oli oleuduttu,ei ollut oleuduttu
3700,be,olla,I am walking,minä,olen,en ole
3701,be,olla,you are walking,sinä,olet,et ole
3702,be,olla,he/she is walking,hän,on,ei ole
3703,be,olla,we are walking,me,olemme,emme ole
3704,be,olla,you(plural/respectful) are walking,te,olette,ette ole
3705,be,olla,they are walking,he,ovat,eivät ole
3706,be,olla,(passive) walking,passiivi,ollaan,ei olla
3707,be,olla,I walked,minä,olen ollut,en ole ollut
3708,be,olla,You walked,sinä,olet ollut,et ole ollut
3709,be,olla,he/she walked,hän,on ollut,ei ole ollut
3710,be,olla,we walked,me,olemme olleet,emme ole olleet
3711,be,olla,you(plural/respectful) walked,te,olette olleet,ette ole olleet
3712,be,olla,they walked,he,ovat olleet,eivät ole olleet
3713,be,olla,(passive) walked,passiivi,on oltu,ei ole oltu
3714,be,olla,I was walking,minä,olin,en ollut
3715,be,olla,You were walking,sinä,olit,et ollut
3716,be,olla,he/she was walking,hän,oli,ei ollut
3717,be,olla,we were walking,me,olimme,emme olleet
3718,be,olla,you(plural/respectful) were walking,te,olitte,ette olleet
3719,be,olla,they were walking,he,olivat,eivät olleet
3720,be,olla,(passive) were walking,passiivi,oltiin,ei oltu
3721,be,olla,I had walked,minä,olin ollut,en ollut ollut
3722,be,olla,You had walked,sinä,olit ollut,et ollut ollut
3723,be,olla,He/she had walked,hän,oli ollut,ei ollut ollut
3724,be,olla,We had walked,me,olimme olleet,emme olleet olleet
3725,be,olla,You(plural/repectful) had walked,te,olitte olleet,ette olleet olleet
3726,be,olla,They had walked,he,olivat olleet,eivät olleet olleet
3727,be,olla,(passive) had walked,passiivi,oli oltu,ei ollut oltu
3728,adopt,omaksua,I am walking,minä,omaksun,en omaksu
3729,adopt,omaksua,you are walking,sinä,omaksut,et omaksu
3730,adopt,omaksua,he/she is walking,hän,omaksuu,ei omaksu
3731,adopt,omaksua,we are walking,me,omaksumme,emme omaksu
3732,adopt,omaksua,you(plural/respectful) are walking,te,omaksutte,ette omaksu
3733,adopt,omaksua,they are walking,he,omaksuvat,eivät omaksu
3734,adopt,omaksua,(passive) walking,passiivi,omaksutaan,ei omaksuta
3735,adopt,omaksua,I walked,minä,olen omaksunut,en ole omaksunut
3736,adopt,omaksua,You walked,sinä,olet omaksunut,et ole omaksunut
3737,adopt,omaksua,he/she walked,hän,on omaksunut,ei ole omaksunut
3738,adopt,omaksua,we walked,me,olemme omaksuneet,emme ole omaksuneet
3739,adopt,omaksua,you(plural/respectful) walked,te,olette omaksuneet,ette ole omaksuneet
3740,adopt,omaksua,they walked,he,ovat omaksuneet,eivät ole omaksuneet
3741,adopt,omaksua,(passive) walked,passiivi,on omaksuttu,ei ole omaksuttu
3742,adopt,omaksua,I was walking,minä,omaksuin,en omaksunut
3743,adopt,omaksua,You were walking,sinä,omaksuit,et omaksunut
3744,adopt,omaksua,he/she was walking,hän,omaksui,ei omaksunut
3745,adopt,omaksua,we were walking,me,omaksuimme,emme omaksuneet
3746,adopt,omaksua,you(plural/respectful) were walking,te,omaksuitte,ette omaksuneet
3747,adopt,omaksua,they were walking,he,omaksuivat,eivät omaksuneet
3748,adopt,omaksua,(passive) were walking,passiivi,omaksuttiin,ei omaksuttu
3749,adopt,omaksua,I had walked,minä,olin omaksunut,en ollut omaksunut
3750,adopt,omaksua,You had walked,sinä,olit omaksunut,et ollut omaksunut
3751,adopt,omaksua,He/she had walked,hän,oli omaksunut,ei ollut omaksunut
3752,adopt,omaksua,We had walked,me,olimme omaksuneet,emme olleet omaksuneet
3753,adopt,omaksua,You(plural/repectful) had walked,te,olitte omaksuneet,ette olleet omaksuneet
3754,adopt,omaksua,They had walked,he,olivat omaksuneet,eivät olleet omaksuneet
3755,adopt,omaksua,(passive) had walked,passiivi,oli omaksuttu,ei ollut omaksuttu
3756,have,omata,I am walking,minä,omaan,en omaa
3757,have,omata,you are walking,sinä,omaat,et omaa
3758,have,omata,he/she is walking,hän,omaa,ei omaa
3759,have,omata,we are walking,me,omaamme,emme omaa
3760,have,omata,you(plural/respectful) are walking,te,omaatte,ette omaa
3761,have,omata,they are walking,he,omaavat,eivät omaa
3762,have,omata,(passive) walking,passiivi,omataan,ei omata
3763,have,omata,I walked,minä,olen omannut,en ole omannut
3764,have,omata,You walked,sinä,olet omannut,et ole omannut
3765,have,omata,he/she walked,hän,on omannut,ei ole omannut
3766,have,omata,we walked,me,olemme omanneet,emme ole omanneet
3767,have,omata,you(plural/respectful) walked,te,olette omanneet,ette ole omanneet
3768,have,omata,they walked,he,ovat omanneet,eivät ole omanneet
